keyword_id,date,hour_of_day,impressions,clicks,orders,spend,won_impressions,cumulative_spend,daily_budget,burn_rate_per_hour,budget_remaining,hours_to_exhaustion,predicted_exhaustion_hour,ideal_spend,spend_simulated
KW_024,2024-01-28,2,1,0,0,0.0744,1,220.57,4018.23,73.52,3797.66,24.0,24.0,62.78,38.95
KW_024,2024-01-28,3,2,0,0,0.0436,1,248.43,4018.23,43.46,3769.8,24.0,24.0,41.86,27.86
KW_024,2024-01-28,5,1,0,0,0.1051,1,284.61,4018.23,34.33,3733.62,24.0,24.0,62.78,36.18
KW_024,2024-01-28,6,3,0,0,0.2333,2,359.07,4018.23,46.17,3659.16,24.0,24.0,104.64,74.46
KW_024,2024-01-28,7,3,0,0,0.1256999999999999,2,464.88,4018.23,72.15,3553.35,24.0,24.0,167.43,105.81
KW_024,2024-01-28,8,5,1,0,0.0667,1,646.3,4018.23,120.56,3371.93,24.0,24.0,251.14,181.42
KW_024,2024-01-28,9,7,0,0,0.323,3,819.3,4018.23,153.41,3198.93,20.9,24.0,272.07,173.0
KW_024,2024-01-28,10,3,0,0,0.3416,3,944.61,4018.23,159.91,3073.62,19.2,24.0,209.28,125.31
KW_024,2024-01-28,11,2,0,0,0.2256,2,1052.55,4018.23,135.42,2965.68,21.9,24.0,188.35,107.94
KW_024,2024-01-28,12,3,0,0,0.1846999999999999,3,1144.05,4018.23,108.25,2874.18,24.0,24.0,167.43,91.5
KW_024,2024-01-28,13,1,0,0,0.0,0,1239.02,4018.23,98.14,2779.21,24.0,24.0,146.5,94.97
KW_024,2024-01-28,14,1,0,0,0.0,0,1322.0,4018.23,89.82,2696.23,24.0,24.0,146.5,82.98
KW_024,2024-01-28,15,5,0,0,0.0679,1,1413.01,4018.23,89.65,2605.22,24.0,24.0,146.5,91.01
KW_024,2024-01-28,16,8,0,0,0.3589,4,1523.39,4018.23,94.79,2494.84,24.0,24.0,167.43,110.38
KW_024,2024-01-28,17,3,0,0,0.2231,3,1648.72,4018.23,108.91,2369.51,21.8,24.0,209.28,125.33
KW_024,2024-01-28,18,4,0,0,0.1051,1,1794.26,4018.23,127.08,2223.97,17.5,24.0,251.14,145.54
KW_024,2024-01-28,19,11,0,0,0.4315,5,1997.89,4018.23,158.17,2020.34,12.8,24.0,293.0,203.63
KW_024,2024-01-28,20,4,0,0,0.2,3,2195.99,4018.23,182.42,1822.24,10.0,24.0,272.07,198.1
KW_024,2024-01-28,21,7,0,0,0.3154,3,2314.26,4018.23,173.33,1703.97,9.8,24.0,209.28,118.27
KW_024,2024-01-28,22,3,0,0,0.2178999999999999,2,2410.65,4018.23,137.59,1607.58,11.7,24.0,167.43,96.39
KW_024,2024-01-28,23,3,0,0,0.1103,2,2502.4,4018.23,102.14,1515.83,14.8,24.0,125.57,91.75
KW_024,2024-01-29,0,2,0,0,0.0,0,142.51,4018.23,142.51,3875.72,24.0,24.0,209.28,142.51
KW_024,2024-01-29,1,6,0,0,0.2821,4,237.09,4018.23,118.54,3781.14,24.0,24.0,104.64,94.58
KW_024,2024-01-29,2,1,0,0,0.082,1,279.35,4018.23,93.12,3738.88,24.0,24.0,62.78,42.26
KW_024,2024-01-29,3,2,0,0,0.0,0,316.15,4018.23,57.88,3702.08,24.0,24.0,41.86,36.8
KW_024,2024-01-29,4,1,0,0,0.0,0,347.33,4018.23,36.75,3670.9,24.0,24.0,41.86,31.18
KW_024,2024-01-29,6,3,0,0,0.1795,2,440.94,4018.23,53.86,3577.29,24.0,24.0,104.64,93.61
KW_024,2024-01-29,7,2,0,0,0.0949,2,566.03,4018.23,83.29,3452.2,24.0,24.0,167.43,125.09
KW_024,2024-01-29,8,9,0,0,0.406,5,773.76,4018.23,142.14,3244.47,22.8,24.0,251.14,207.73
KW_024,2024-01-29,9,10,0,0,0.4821,7,961.75,4018.23,173.6,3056.48,17.6,24.0,272.07,187.99
KW_024,2024-01-29,10,4,0,0,0.2769,3,1114.41,4018.23,182.79,2903.82,15.9,24.0,209.28,152.66
KW_024,2024-01-29,11,2,0,0,0.0974,1,1275.54,4018.23,167.26,2742.69,16.4,24.0,188.35,161.13
KW_024,2024-01-29,12,3,0,0,0.352,3,1409.04,4018.23,149.1,2609.19,17.5,24.0,167.43,133.5
KW_024,2024-01-29,13,5,0,0,0.2342,2,1539.73,4018.23,141.77,2478.5,17.5,24.0,146.5,130.69
KW_024,2024-01-29,14,5,0,0,0.0744,1,1653.07,4018.23,125.84,2365.16,18.8,24.0,146.5,113.34
KW_024,2024-01-29,15,3,1,1,0.0744,1,1781.74,4018.23,124.23,2236.49,18.0,24.0,146.5,128.67
KW_024,2024-01-29,16,3,0,0,0.0974,1,1912.08,4018.23,124.12,2106.15,17.0,24.0,167.43,130.34
KW_024,2024-01-29,17,6,0,0,0.2025,2,2101.32,4018.23,149.42,1916.91,12.8,24.0,209.28,189.24
KW_024,2024-01-29,18,6,0,0,0.2692,3,2327.25,4018.23,181.84,1690.98,9.3,24.0,251.14,225.93
KW_024,2024-01-29,19,5,0,0,0.3162999999999999,3,2547.01,4018.23,211.64,1471.22,7.0,24.0,293.0,219.76
KW_024,2024-01-29,20,11,0,0,0.483,5,2787.0,4018.23,228.56,1231.23,5.4,24.0,272.07,239.99
KW_024,2024-01-29,21,3,0,0,0.082,1,2969.71,4018.23,214.15,1048.52,4.9,24.0,209.28,182.71
KW_024,2024-01-29,22,2,0,0,0.2102,2,3090.58,4018.23,181.19,927.65,5.1,24.0,167.43,120.87
KW_024,2024-01-29,23,3,0,0,0.1333,2,3193.55,4018.23,135.52,824.68,6.1,24.0,125.57,102.97
KW_024,2024-01-30,0,1,0,0,0.0974,1,109.84,4018.23,109.84,3908.39,24.0,24.0,209.28,109.84
KW_024,2024-01-30,1,3,0,0,0.0744,1,179.2,4018.23,89.6,3839.03,24.0,24.0,104.64,69.36
KW_024,2024-01-30,2,3,0,0,0.0,0,213.31,4018.23,71.1,3804.92,24.0,24.0,62.78,34.11
KW_024,2024-01-30,3,3,0,0,0.1718,2,235.26,4018.23,41.81,3782.97,24.0,24.0,41.86,21.95
KW_024,2024-01-30,4,4,0,0,0.2768,3,259.7,4018.23,26.83,3758.53,24.0,24.0,41.86,24.44
KW_024,2024-01-30,6,2,0,0,0.2134,2,324.15,4018.23,36.95,3694.08,24.0,24.0,104.64,64.45
KW_024,2024-01-30,7,3,0,0,0.1256,2,435.68,4018.23,66.81,3582.55,24.0,24.0,167.43,111.53
KW_024,2024-01-30,8,7,0,0,0.4829,5,608.38,4018.23,116.23,3409.85,24.0,24.0,251.14,172.7
KW_024,2024-01-30,9,6,0,0,0.1256999999999999,2,769.2,4018.23,148.35,3249.03,21.9,24.0,272.07,160.82
KW_024,2024-01-30,10,9,0,0,0.6743,7,878.58,4018.23,147.63,3139.65,21.3,24.0,209.28,109.38
KW_024,2024-01-30,11,6,0,0,0.3265,3,1000.45,4018.23,130.69,3017.78,23.1,24.0,188.35,121.87
KW_024,2024-01-30,12,6,2,1,0.3127999999999999,4,1103.21,4018.23,111.34,2915.02,24.0,24.0,167.43,102.76
KW_024,2024-01-30,14,4,0,0,0.1103,2,1190.03,4018.23,103.82,2828.2,24.0,24.0,146.5,86.82
KW_024,2024-01-30,15,7,0,0,0.2538,3,1273.18,4018.23,90.91,2745.05,24.0,24.0,146.5,83.15
KW_024,2024-01-30,16,9,0,0,0.5,6,1374.05,4018.23,90.28,2644.18,24.0,24.0,167.43,100.87
KW_024,2024-01-30,17,7,0,0,0.0679,1,1493.94,4018.23,101.3,2524.29,24.0,24.0,209.28,119.89
KW_024,2024-01-30,18,9,1,1,0.1923,3,1656.79,4018.23,127.87,2361.44,18.5,24.0,251.14,162.85
KW_024,2024-01-30,19,10,0,0,0.3163,4,1835.5,4018.23,153.82,2182.73,14.2,24.0,293.0,178.71
KW_024,2024-01-30,20,9,0,0,0.282,4,2017.81,4018.23,174.62,2000.42,11.5,24.0,272.07,182.31
KW_024,2024-01-30,21,7,0,0,0.1987999999999999,3,2145.45,4018.23,162.89,1872.78,11.5,24.0,209.28,127.64
KW_024,2024-01-30,22,5,1,0,0.0897,1,2238.33,4018.23,134.28,1779.9,13.3,24.0,167.43,92.88
KW_024,2024-01-31,0,9,0,0,0.2692,3,165.08,4018.23,165.08,3853.15,23.3,23.3,209.28,165.08
KW_024,2024-01-31,1,2,0,0,0.1051,1,241.03,4018.23,120.52,3777.2,24.0,24.0,104.64,75.95
KW_024,2024-01-31,2,3,0,0,0.0974,1,281.89,4018.23,93.96,3736.34,24.0,24.0,62.78,40.86
KW_024,2024-01-31,3,1,0,0,0.0,0,312.87,4018.23,49.26,3705.36,24.0,24.0,41.86,30.98
KW_024,2024-01-31,4,1,0,0,0.0667,1,341.46,4018.23,33.48,3676.77,24.0,24.0,41.86,28.59
KW_024,2024-01-31,5,5,0,0,0.2525,3,390.89,4018.23,36.33,3627.34,24.0,24.0,62.78,49.43
KW_024,2024-01-31,6,1,0,0,0.0,0,464.52,4018.23,50.55,3553.71,24.0,24.0,104.64,73.63
KW_024,2024-01-31,7,3,0,0,0.2394,2,592.11,4018.23,83.55,3426.12,24.0,24.0,167.43,127.59
KW_024,2024-01-31,8,3,0,0,0.2025,2,749.58,4018.23,119.56,3268.65,24.0,24.0,251.14,157.47
KW_024,2024-01-31,9,10,0,0,0.4749,5,937.67,4018.23,157.72,3080.56,19.5,24.0,272.07,188.09
KW_024,2024-01-31,10,4,0,0,0.0,0,1108.67,4018.23,172.19,2909.56,16.9,24.0,209.28,171.0
KW_024,2024-01-31,11,2,0,0,0.0667,1,1255.52,4018.23,168.65,2762.71,16.4,24.0,188.35,146.85
KW_024,2024-01-31,12,5,0,0,0.1718,2,1362.81,4018.23,141.71,2655.42,18.7,24.0,167.43,107.29
KW_024,2024-01-31,13,1,0,0,0.0,0,1460.38,4018.23,117.24,2557.85,21.8,24.0,146.5,97.57
KW_024,2024-01-31,14,4,0,0,0.2985,3,1559.58,4018.23,101.35,2458.65,24.0,24.0,146.5,99.2
KW_024,2024-01-31,15,2,0,0,0.0,0,1668.84,4018.23,102.01,2349.39,23.0,24.0,146.5,109.26
KW_024,2024-01-31,16,5,0,0,0.241,2,1797.53,4018.23,112.38,2220.7,19.8,24.0,167.43,128.69
KW_024,2024-01-31,17,4,0,0,0.1641,2,1958.06,4018.23,132.83,2060.17,15.5,24.0,209.28,160.53
KW_024,2024-01-31,18,2,0,0,0.0974,1,2137.81,4018.23,156.32,1880.42,12.0,24.0,251.14,179.75
KW_024,2024-01-31,19,7,0,0,0.3589,4,2366.39,4018.23,189.62,1651.84,8.7,24.0,293.0,228.58
KW_024,2024-01-31,20,9,0,0,0.4564,5,2556.87,4018.23,199.6,1461.36,7.3,24.0,272.07,190.48
KW_024,2024-01-31,21,3,0,0,0.173,2,2689.36,4018.23,183.85,1328.87,7.2,24.0,209.28,132.49
KW_024,2024-01-31,22,2,0,0,0.0,0,2811.15,4018.23,148.25,1207.08,8.1,24.0,167.43,121.79
KW_024,2024-01-31,23,2,0,0,0.1128,1,2912.92,4018.23,118.68,1105.31,9.3,24.0,125.57,101.77
KW_024,2024-02-01,0,3,0,0,0.2471,2,165.81,4018.23,165.81,3852.42,23.2,23.2,209.28,165.81
KW_024,2024-02-01,1,3,0,0,0.1205,1,243.82,4018.23,121.91,3774.41,24.0,24.0,104.64,78.01
KW_024,2024-02-01,3,1,0,0,0.0,0,275.65,4018.23,91.88,3742.58,24.0,24.0,41.86,31.83
KW_024,2024-02-01,5,4,0,0,0.2591,4,327.28,4018.23,53.82,3690.95,24.0,24.0,62.78,51.63
KW_024,2024-02-01,6,3,0,0,0.1563999999999999,2,401.85,4018.23,52.68,3616.38,24.0,24.0,104.64,74.57
KW_024,2024-02-01,7,3,0,0,0.3877,3,517.61,4018.23,80.65,3500.62,24.0,24.0,167.43,115.76
KW_024,2024-02-01,8,6,0,0,0.2077,3,726.69,4018.23,133.14,3291.54,24.0,24.0,251.14,209.08
KW_024,2024-02-01,9,13,0,0,0.3051999999999999,4,946.43,4018.23,181.53,3071.8,16.9,24.0,272.07,219.74
KW_024,2024-02-01,10,8,0,0,0.2829,3,1090.75,4018.23,191.05,2927.48,15.3,24.0,209.28,144.32
KW_024,2024-02-01,11,3,0,0,0.1128,1,1226.43,4018.23,166.58,2791.8,16.8,24.0,188.35,135.68
KW_024,2024-02-01,12,4,1,0,0.059,1,1345.25,4018.23,132.94,2672.98,20.1,24.0,167.43,118.82
KW_024,2024-02-01,13,6,0,0,0.3804,4,1440.71,4018.23,116.65,2577.52,22.1,24.0,146.5,95.46
KW_024,2024-02-01,14,4,0,0,0.1205,1,1562.05,4018.23,111.87,2456.18,22.0,24.0,146.5,121.34
KW_024,2024-02-01,16,4,0,0,0.2628,3,1680.48,4018.23,111.74,2337.75,20.9,24.0,167.43,118.43
KW_024,2024-02-01,17,9,0,0,0.2269,4,1850.05,4018.23,136.45,2168.18,15.9,24.0,209.28,169.57
KW_024,2024-02-01,18,3,0,0,0.1103,2,2015.9,4018.23,151.28,2002.33,13.2,24.0,251.14,165.85
KW_024,2024-02-01,19,4,0,0,0.0897,1,2232.34,4018.23,183.95,1785.89,9.7,24.0,293.0,216.44
KW_024,2024-02-01,20,7,0,0,0.3871,5,2402.18,4018.23,184.04,1616.05,8.8,24.0,272.07,169.84
KW_024,2024-02-01,21,5,0,0,0.0667,1,2566.67,4018.23,183.59,1451.56,7.9,24.0,209.28,164.49
KW_024,2024-02-01,22,2,0,0,0.1411,2,2691.56,4018.23,153.07,1326.67,8.7,24.0,167.43,124.89
KW_024,2024-02-01,23,5,0,0,0.2369,2,2786.45,4018.23,128.09,1231.78,9.6,24.0,125.57,94.89
KW_024,2024-02-02,0,9,1,0,0.3139,4,133.8,4018.23,133.8,3884.43,24.0,24.0,209.28,133.8
KW_024,2024-02-02,1,2,0,0,0.1563999999999999,2,204.39,4018.23,102.2,3813.84,24.0,24.0,104.64,70.59
KW_024,2024-02-02,2,4,1,0,0.2461999999999999,3,244.84,4018.23,81.61,3773.39,24.0,24.0,62.78,40.45
KW_024,2024-02-02,3,1,0,0,0.0667,1,273.8,4018.23,46.67,3744.43,24.0,24.0,41.86,28.96
KW_024,2024-02-02,5,2,0,0,0.0897,1,321.95,4018.23,39.19,3696.28,24.0,24.0,62.78,48.15
KW_024,2024-02-02,6,1,0,0,0.0667,1,400.78,4018.23,51.98,3617.45,24.0,24.0,104.64,78.83
KW_024,2024-02-02,7,2,0,0,0.0667,1,528.61,4018.23,84.94,3489.62,24.0,24.0,167.43,127.83
KW_024,2024-02-02,8,3,0,0,0.1333,2,716.86,4018.23,131.64,3301.37,24.0,24.0,251.14,188.25
KW_024,2024-02-02,9,4,0,0,0.2683,2,904.14,4018.23,167.79,3114.09,18.6,24.0,272.07,187.28
KW_024,2024-02-02,10,9,0,0,0.3266,4,1046.88,4018.23,172.76,2971.35,17.2,24.0,209.28,142.74
KW_024,2024-02-02,11,5,0,0,0.1949,2,1170.86,4018.23,151.33,2847.37,18.8,24.0,188.35,123.98
KW_024,2024-02-02,12,2,0,0,0.1051,1,1307.48,4018.23,134.45,2710.75,20.2,24.0,167.43,136.62
KW_024,2024-02-02,13,5,0,0,0.3316,3,1419.47,4018.23,124.2,2598.76,20.9,24.0,146.5,111.99
KW_024,2024-02-02,14,2,0,0,0.0,0,1517.51,4018.23,115.55,2500.72,21.6,24.0,146.5,98.04
KW_024,2024-02-02,15,3,0,0,0.0985,1,1615.24,4018.23,102.59,2402.99,23.4,24.0,146.5,97.73
KW_024,2024-02-02,16,2,0,0,0.1396,2,1752.75,4018.23,111.09,2265.48,20.4,24.0,167.43,137.51
KW_024,2024-02-02,17,8,0,0,0.2999,3,1918.6,4018.23,133.7,2099.63,15.7,24.0,209.28,165.85
KW_024,2024-02-02,18,4,1,0,0.1563999999999999,2,2112.98,4018.23,165.91,1905.25,11.5,24.0,251.14,194.38
KW_024,2024-02-02,19,7,1,0,0.4563,5,2323.36,4018.23,190.2,1694.87,8.9,24.0,293.0,210.38
KW_024,2024-02-02,20,7,0,0,0.4839,5,2509.98,4018.23,197.13,1508.25,7.7,24.0,272.07,186.62
KW_024,2024-02-02,21,2,0,0,0.1641,2,2686.8,4018.23,191.27,1331.43,7.0,24.0,209.28,176.82
KW_024,2024-02-02,22,5,0,0,0.0,0,2821.5,4018.23,166.05,1196.73,7.2,24.0,167.43,134.7
KW_024,2024-02-02,23,4,0,0,0.2923,3,2908.74,4018.23,132.92,1109.49,8.3,24.0,125.57,87.24
KW_024,2024-02-03,0,10,0,0,0.5929,6,194.92,4018.23,194.92,3823.31,19.6,19.6,209.28,194.92
KW_024,2024-02-03,1,3,0,0,0.0744,1,290.03,4018.23,145.01,3728.2,24.0,24.0,104.64,95.11
KW_024,2024-02-03,3,1,0,0,0.0744,1,323.18,4018.23,107.73,3695.05,24.0,24.0,41.86,33.15
KW_024,2024-02-03,4,2,0,0,0.1282,1,357.7,4018.23,54.26,3660.53,24.0,24.0,41.86,34.52
KW_024,2024-02-03,5,1,0,0,0.1282,1,405.66,4018.23,38.54,3612.57,24.0,24.0,62.78,47.96
KW_024,2024-02-03,6,2,0,0,0.0,0,483.62,4018.23,53.48,3534.61,24.0,24.0,104.64,77.96
KW_024,2024-02-03,7,2,0,0,0.059,1,634.27,4018.23,92.19,3383.96,24.0,24.0,167.43,150.65
KW_024,2024-02-03,8,6,0,0,0.2573,2,831.31,4018.23,141.88,3186.92,22.5,24.0,251.14,197.04
KW_024,2024-02-03,9,8,0,0,0.5641,5,1082.81,4018.23,199.73,2935.42,14.7,23.7,272.07,251.5
KW_024,2024-02-03,10,8,0,0,0.4215,5,1285.57,4018.23,217.1,2732.66,12.6,22.6,209.28,202.76
KW_024,2024-02-03,11,6,0,0,0.1087,1,1424.25,4018.23,197.65,2593.98,13.1,24.0,188.35,138.68
KW_024,2024-02-03,12,2,0,0,0.0,0,1564.32,4018.23,160.5,2453.91,15.3,24.0,167.43,140.07
KW_024,2024-02-03,13,2,0,0,0.1256999999999999,2,1699.08,4018.23,137.84,2319.15,16.8,24.0,146.5,134.76
KW_024,2024-02-03,14,1,0,0,0.0,0,1833.35,4018.23,136.37,2184.88,16.0,24.0,146.5,134.27
KW_024,2024-02-03,15,3,0,0,0.1128,1,1966.55,4018.23,134.08,2051.68,15.3,24.0,146.5,133.2
KW_024,2024-02-03,16,6,0,0,0.0949,2,2101.36,4018.23,134.09,1916.87,14.3,24.0,167.43,134.81
KW_024,2024-02-03,17,4,0,0,0.0667,1,2275.43,4018.23,147.36,1742.8,11.8,24.0,209.28,174.07
KW_024,2024-02-03,18,8,0,0,0.3599,4,2493.28,4018.23,175.58,1524.95,8.7,24.0,251.14,217.85
KW_024,2024-02-03,19,6,0,0,0.325,3,2775.53,4018.23,224.72,1242.7,5.5,24.0,293.0,282.25
KW_024,2024-02-03,20,4,0,0,0.0,0,2993.12,4018.23,239.23,1025.11,4.3,24.0,272.07,217.59
KW_024,2024-02-03,21,1,0,0,0.0,0,3192.04,4018.23,232.92,826.19,3.5,24.0,209.28,198.92
KW_024,2024-02-03,23,6,0,0,0.2615,3,3290.62,4018.23,171.7,727.61,4.2,24.0,125.57,98.58
KW_024,2024-02-04,0,6,0,0,0.1924,3,176.63,4018.23,176.63,3841.6,21.7,21.7,209.28,176.63
KW_024,2024-02-04,1,4,0,0,0.2973,4,257.58,4018.23,128.79,3760.65,24.0,24.0,104.64,80.95
KW_024,2024-02-04,2,1,0,0,0.0,0,303.28,4018.23,101.09,3714.95,24.0,24.0,62.78,45.7
KW_024,2024-02-04,4,2,0,0,0.1051,1,335.13,4018.23,52.83,3683.1,24.0,24.0,41.86,31.85
KW_024,2024-02-04,5,2,0,0,0.1641,2,378.19,4018.23,40.2,3640.04,24.0,24.0,62.78,43.06
KW_024,2024-02-04,6,1,0,0,0.1087,1,449.99,4018.23,48.9,3568.24,24.0,24.0,104.64,71.8
KW_024,2024-02-04,7,3,0,0,0.059,1,558.93,4018.23,74.6,3459.3,24.0,24.0,167.43,108.94
KW_024,2024-02-04,8,5,0,0,0.3589,4,722.37,4018.23,114.73,3295.86,24.0,24.0,251.14,163.44
KW_024,2024-02-04,9,7,0,0,0.3316,3,913.46,4018.23,154.49,3104.77,20.1,24.0,272.07,191.09
KW_024,2024-02-04,10,4,0,0,0.0883,1,1079.64,4018.23,173.57,2938.59,16.9,24.0,209.28,166.18
KW_024,2024-02-04,11,5,0,0,0.1871999999999999,2,1222.76,4018.23,166.8,2795.47,16.8,24.0,188.35,143.12
KW_024,2024-02-04,12,2,0,0,0.0,0,1331.29,4018.23,139.28,2686.94,19.3,24.0,167.43,108.53
KW_024,2024-02-04,13,2,0,0,0.0744,1,1450.51,4018.23,123.62,2567.72,20.8,24.0,146.5,119.22
KW_024,2024-02-04,14,2,0,0,0.0436,1,1561.61,4018.23,112.95,2456.62,21.7,24.0,146.5,111.1
KW_024,2024-02-04,15,4,0,0,0.1103,2,1684.34,4018.23,117.68,2333.89,19.8,24.0,146.5,122.73
KW_024,2024-02-04,16,5,0,0,0.2153999999999999,3,1813.86,4018.23,121.12,2204.37,18.2,24.0,167.43,129.52
KW_024,2024-02-04,17,9,0,0,0.2179,2,1952.88,4018.23,130.42,2065.35,15.8,24.0,209.28,139.02
KW_024,2024-02-04,18,5,0,0,0.1957999999999999,2,2136.26,4018.23,150.64,1881.97,12.5,24.0,251.14,183.38
KW_024,2024-02-04,19,3,0,0,0.0,0,2361.51,4018.23,182.55,1656.72,9.1,24.0,293.0,225.25
KW_024,2024-02-04,20,7,0,0,0.2089,3,2533.41,4018.23,193.51,1484.82,7.7,24.0,272.07,171.9
KW_024,2024-02-04,21,3,1,0,0.2692,3,2665.03,4018.23,176.26,1353.2,7.7,24.0,209.28,131.62
KW_024,2024-02-04,22,5,0,0,0.0,0,2774.55,4018.23,137.68,1243.68,9.0,24.0,167.43,109.52
KW_024,2024-02-04,23,2,0,0,0.0667,1,2860.08,4018.23,108.89,1158.15,10.6,24.0,125.57,85.53
KW_024,2024-02-05,0,9,0,0,0.707,7,155.09,4018.23,155.09,3863.14,24.0,24.0,209.28,155.09
KW_024,2024-02-05,1,3,0,0,0.0985,1,234.01,4018.23,117.0,3784.22,24.0,24.0,104.64,78.92
KW_024,2024-02-05,2,2,0,0,0.1718,2,276.38,4018.23,92.13,3741.85,24.0,24.0,62.78,42.37
KW_024,2024-02-05,5,2,0,0,0.0436,1,326.38,4018.23,57.1,3691.85,24.0,24.0,62.78,50.0
KW_024,2024-02-05,6,5,1,0,0.2442,2,407.88,4018.23,57.96,3610.35,24.0,24.0,104.64,81.5
KW_024,2024-02-05,7,6,0,0,0.6954,6,526.81,4018.23,83.48,3491.42,24.0,24.0,167.43,118.93
KW_024,2024-02-05,8,2,0,0,0.0897,1,689.19,4018.23,120.94,3329.04,24.0,24.0,251.14,162.38
KW_024,2024-02-05,9,6,0,0,0.141,2,869.06,4018.23,153.73,3149.17,20.5,24.0,272.07,179.87
KW_024,2024-02-05,10,8,0,0,0.1884,2,1022.35,4018.23,165.18,2995.88,18.1,24.0,209.28,153.29
KW_024,2024-02-05,11,5,1,0,0.0513,1,1150.14,4018.23,153.65,2868.09,18.7,24.0,188.35,127.79
KW_024,2024-02-05,12,2,0,0,0.0897,1,1272.2,4018.23,134.38,2746.03,20.4,24.0,167.43,122.06
KW_024,2024-02-05,13,8,0,0,0.1871,2,1387.37,4018.23,121.67,2630.86,21.6,24.0,146.5,115.17
KW_024,2024-02-05,14,3,0,0,0.1205,1,1499.85,4018.23,116.57,2518.38,21.6,24.0,146.5,112.48
KW_024,2024-02-05,15,2,0,0,0.0436,1,1601.81,4018.23,109.87,2416.42,22.0,24.0,146.5,101.96
KW_024,2024-02-05,16,4,0,0,0.1256999999999999,2,1722.62,4018.23,111.75,2295.61,20.5,24.0,167.43,120.81
KW_024,2024-02-05,17,4,0,0,0.0,0,1886.48,4018.23,128.88,2131.75,16.5,24.0,209.28,163.86
KW_024,2024-02-05,18,6,1,0,0.059,1,2097.19,4018.23,165.13,1921.04,11.6,24.0,251.14,210.71
KW_024,2024-02-05,19,6,0,0,0.0,0,2335.85,4018.23,204.41,1682.38,8.2,24.0,293.0,238.66
KW_024,2024-02-05,20,7,0,0,0.3973,4,2545.12,4018.23,219.55,1473.11,6.7,24.0,272.07,209.27
KW_024,2024-02-05,21,4,0,0,0.3076,3,2697.01,4018.23,199.94,1321.22,6.6,24.0,209.28,151.89
KW_024,2024-02-05,22,4,0,0,0.2012999999999999,3,2818.63,4018.23,160.93,1199.6,7.5,24.0,167.43,121.62
KW_024,2024-02-05,23,1,0,0,0.1205,1,2924.51,4018.23,126.46,1093.72,8.6,24.0,125.57,105.88
KW_024,2024-02-06,0,2,0,0,0.2178999999999999,2,123.21,4018.23,123.21,3895.02,24.0,24.0,209.28,123.21
KW_024,2024-02-06,1,1,0,0,0.0974,1,205.16,4018.23,102.58,3813.07,24.0,24.0,104.64,81.95
KW_024,2024-02-06,2,1,0,0,0.0,0,250.17,4018.23,83.39,3768.06,24.0,24.0,62.78,45.01
KW_024,2024-02-06,4,3,0,0,0.2025,2,280.32,4018.23,52.37,3737.91,24.0,24.0,41.86,30.15
KW_024,2024-02-06,5,3,0,0,0.2845999999999999,3,317.27,4018.23,37.37,3700.96,24.0,24.0,62.78,36.95
KW_024,2024-02-06,6,1,0,0,0.0,0,391.02,4018.23,46.95,3627.21,24.0,24.0,104.64,73.75
KW_024,2024-02-06,7,5,0,0,0.2769,3,504.87,4018.23,74.85,3513.36,24.0,24.0,167.43,113.85
KW_024,2024-02-06,8,8,2,0,0.4538,6,656.14,4018.23,112.96,3362.09,24.0,24.0,251.14,151.27
KW_024,2024-02-06,9,1,0,0,0.0897,1,829.62,4018.23,146.2,3188.61,21.8,24.0,272.07,173.48
KW_024,2024-02-06,10,2,1,0,0.1333,2,989.33,4018.23,161.49,3028.9,18.8,24.0,209.28,159.71
KW_024,2024-02-06,11,5,0,0,0.4326,4,1119.93,4018.23,154.6,2898.3,18.7,24.0,188.35,130.6
KW_024,2024-02-06,12,5,0,0,0.0872,2,1231.33,4018.23,133.9,2786.9,20.8,24.0,167.43,111.4
KW_024,2024-02-06,13,2,0,0,0.0513,1,1318.58,4018.23,109.75,2699.65,24.0,24.0,146.5,87.25
KW_024,2024-02-06,14,4,0,0,0.2102,2,1425.09,4018.23,101.72,2593.14,24.0,24.0,146.5,106.51
KW_024,2024-02-06,15,2,0,0,0.1128,1,1531.26,4018.23,99.98,2486.97,24.0,24.0,146.5,106.17
KW_024,2024-02-06,17,8,1,0,0.2999,3,1679.12,4018.23,120.18,2339.11,19.5,24.0,209.28,147.86
KW_024,2024-02-06,19,4,1,1,0.2009,2,1879.89,4018.23,151.6,2138.34,14.1,24.0,293.0,200.77
KW_024,2024-02-06,20,6,0,0,0.118,2,2062.06,4018.23,176.93,1956.17,11.1,24.0,272.07,182.17
KW_024,2024-02-06,21,4,0,0,0.4265,4,2209.03,4018.23,176.64,1809.2,10.2,24.0,209.28,146.97
KW_024,2024-02-06,22,7,0,0,0.5255000000000001,5,2314.26,4018.23,144.79,1703.97,11.8,24.0,167.43,105.23
KW_024,2024-02-06,23,2,0,0,0.0436,1,2411.4,4018.23,116.45,1606.83,13.8,24.0,125.57,97.14
KW_024,2024-02-07,0,6,1,1,0.1718,2,156.98,4018.23,156.98,3861.25,24.0,24.0,209.28,156.98
KW_024,2024-02-07,1,4,0,0,0.1871,2,229.1,4018.23,114.55,3789.13,24.0,24.0,104.64,72.12
KW_024,2024-02-07,2,3,0,0,0.1282,1,274.28,4018.23,91.43,3743.95,24.0,24.0,62.78,45.18
KW_024,2024-02-07,3,1,0,0,0.0,0,307.67,4018.23,50.23,3710.56,24.0,24.0,41.86,33.39
